file,nct,pmid,claimed_name,claimed_year,status,esummary_title,esummary_year,suggested_pmid,suggested_title,suggested_query,status_v2
GLP1_CVOT_NMA_REVIEW.html,NCT02692716,31185157,PIONEER-6,,WRONG_PMID,Oral Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2019 Aug 29,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT02692716[si],OK_KEYWORDS
GLP1_CVOT_NMA_REVIEW.html,NCT01147250,26630143,ELIXA,,WRONG_PMID,Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome.,2015 Dec 3,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01147250[si],WRONG_PMID
GLP1_CVOT_NMA_REVIEW.html,NCT02465515,30291013,HARMONY-Outcomes,,OK,"Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease (Harmony Outcomes): a double-blind, randomised placebo-controlled trial.",2018 Oct 27,,,,OK_ACRONYM
GLP1_CVOT_NMA_REVIEW.html,NCT01144338,28910237,EXSCEL,,WRONG_PMID,Effects of Once-Weekly Exenatide on Cardiovascular Outcomes in Type 2 Diabetes.,2017 Sep 28,39963952,,NCT01144338[si],WRONG_PMID
GLP1_CVOT_NMA_REVIEW.html,NCT03496298,34215025,AMPLITUDE-O,,WRONG_PMID,Cardiovascular and Renal Outcomes with Efpeglenatide in Type 2 Diabetes.,2021 Sep 2,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT03496298[si],WRONG_PMID
GLP1_CVOT_REVIEW.html,NCT01147250,26630143,ELIXA,,WRONG_PMID,Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome.,2015 Dec 3,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01147250[si],WRONG_PMID
GLP1_CVOT_REVIEW.html,NCT01179048,27295427,LEADER,,WRONG_PMID,Liraglutide and Cardiovascular Outcomes in Type 2 Diabetes.,2016 Jul 28,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01179048[si],OK_KEYWORDS
GLP1_CVOT_REVIEW.html,NCT01720446,27633186,SUSTAIN-6,,WRONG_PMID,Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2016 Nov 10,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01720446[si],OK_KEYWORDS
GLP1_CVOT_REVIEW.html,NCT01144338,28910237,EXSCEL,,WRONG_PMID,Effects of Once-Weekly Exenatide on Cardiovascular Outcomes in Type 2 Diabetes.,2017 Sep 28,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01144338[si],WRONG_PMID
GLP1_CVOT_REVIEW.html,NCT02465515,30291013,HARMONY Outcomes,,OK,"Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease (Harmony Outcomes): a double-blind, randomised placebo-controlled trial.",2018 Oct 27,,,,OK_ACRONYM
GLP1_CVOT_REVIEW.html,NCT01394952,31189511,REWIND,,OK,"Dulaglutide and cardiovascular outcomes in type 2 diabetes (REWIND): a double-blind, randomised placebo-controlled trial.",2019 Jul 13,,,,OK_ACRONYM
GLP1_CVOT_REVIEW.html,NCT02692716,31185157,PIONEER 6,,WRONG_PMID,Oral Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2019 Aug 29,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT02692716[si],OK_KEYWORDS
GLP1_CVOT_REVIEW.html,NCT03574597,39222642,SELECT,,OK,"Semaglutide versus placebo in patients with heart failure and mildly reduced or preserved ejection fraction: a pooled analysis of the SELECT, FLOW, STEP-HFpEF, and STEP-HFpEF DM randomised trials.",2024 Sep 7,,,,OK_ACRONYM
GLP1_CVOT_REVIEW.html,NCT03496298,34215025,AMPLITUDE-O,,WRONG_PMID,Cardiovascular and Renal Outcomes with Efpeglenatide in Type 2 Diabetes.,2021 Sep 2,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT03496298[si],WRONG_PMID
GLP1_CVOT_REVIEW.html,NCT03914326,40162642,SOUL,,WRONG_PMID,Oral Semaglutide and Cardiovascular Outcomes in High-Risk Type 2 Diabetes.,2025 May 29,41879791,Oral Semaglutide and Change in Cardiovascular Risk Factors in High-Risk Type 2 Diabetes: A Post Hoc Secondary Analysis of the SOUL Randomized Clinical Trial.,NCT03914326[si],OK_KEYWORDS
GLP1_MASH_REVIEW.html,NCT04822181,39412509,ESSENCE,,OK,Semaglutide 2.4 mg in Participants With Metabolic Dysfunction-Associated Steatohepatitis: Baseline Characteristics and Design of the Phase 3 ESSENCE Trial.,2024 Dec,,,,OK_ACRONYM
GLP1_MASH_REVIEW.html,NCT04166773,38842432,SYNERGY-NASH,,WRONG_PMID,"A qualitative exploration of facilitators and barriers to adopting a healthy lifestyle among Black, Hispanic, and American Indian males with diabetes or at risk for type 2 diabetes.",2024 May-Jul,38856224,Tirzepatide for Metabolic Dysfunction-Associated Steatohepatitis with Liver Fibrosis.,NCT04166773[si],WRONG_PMID
GLP1_MASH_REVIEW.html,NCT02970942,33185364,Newsome NAFLD,,WRONG_PMID,A Placebo-Controlled Trial of Subcutaneous Semaglutide in Nonalcoholic Steatohepatitis.,2021 Mar 25,40985232,Exploration of Multiple Non-Invasive Tests for Assessing Response to Treatment in a Semaglutide Phase 2b Trial in Patients with MASH.,NCT02970942[si],WRONG_PMID
HCC_1L_REVIEW.html,NCT03434379,32402160,IMbrave150,,WRONG_PMID,Atezolizumab plus Bevacizumab in Unresectable Hepatocellular Carcinoma.,2020 May 14,40891895,Impact of temporary atezolizumab and bevacizumab interruption on survival in advanced HCC: an IMbrave150 analysis.,NCT03434379[si],OK_KEYWORDS
HCC_1L_REVIEW.html,NCT03298451,35687509,HIMALAYA,,WRONG_PMID,Dearomatization [4+2] Cycloaddition of Nonactivated Benzene Derivatives.,2022 Jun 24,41585428,Early Safety Results from the Phase 3b SIERRA Study of Durvalumab and Tremelimumab as First-Line Treatment for Participants with Unresectable Hepatocellular Carcinoma and a Poor Prognosis.,NCT03298451[si],WRONG_PMID
HCC_1L_REVIEW.html,NCT04039607,39245040,CheckMate 9DW,,WRONG_PMID,p16 Immunohistochemical Patterns in Triple-Negative Breast Cancer: Clinical and Genomic Similarities of the p16 Diffuse Pattern to pRB Deficiency.,2025,41981891,A plain language summary of the CheckMate 9DW study: nivolumab in combination with ipilimumab for unresectable hepatocellular carcinoma (advanced liver cancer).,NCT04039607[si],WRONG_PMID
HCC_1L_REVIEW.html,NCT03713593,38039993,LEAP-002,,OK,"Lenvatinib plus pembrolizumab versus lenvatinib plus placebo for advanced hepatocellular carcinoma (LEAP-002): a randomised, double-blind, phase 3 trial.",2023 Dec,,,,OK_ACRONYM
HEMOPHILIA_GENE_THERAPY_REVIEW.html,NCT03370913,35294811,GENEr8-1 (Ozelo 2022),,OK,Valoctocogene Roxaparvovec Gene Therapy for Hemophilia A.,2022 Mar 17,,,,OK_ACRONYM
HEMOPHILIA_GENE_THERAPY_REVIEW.html,NCT03569891,36812434,HOPE-B (Pipe 2023),,WRONG_PMID,Gene Therapy with Etranacogene Dezaparvovec for Hemophilia B.,2023 Feb 23,41358585,Final Analysis of a Study of Etranacogene Dezaparvovec for Hemophilia B.,NCT03569891[si],OK_KEYWORDS
HEMOPHILIA_GENE_THERAPY_REVIEW.html,NCT04370054,39504078,"AFFINE (giroctocogene fitelparvovec, 2024)",,WRONG_PMID,"Complete vaccination coverage of children born in 2017-2018, living in urban areas of state capitals and in 12 inland cities in Brazil: a population-based survey from a retrospective cohort study.",2024,42071505,Secure coherent optical communication via QKD-based parallel SHA-256 stream cipher with dual-randomized affine construction.,AFFINE[ti],WRONG_PMID
HEPATITIS_B_TAF_TDF_REVIEW.html,NCT01940341,27916343,"GS-US-320-0108 (TAF vs TDF, HBeAg-negative)",,WRONG_PMID,Cardiac autophagic vacuolation in severe X-linked myopathy with excessive autophagy.,2017 Feb,39327857,Eight-year efficacy and safety of tenofovir alafenamide for treatment of chronic hepatitis B virus infection: Final results from two randomised phase 3 trials.,NCT01940341[si],WRONG_PMID
HEPATITIS_B_TAF_TDF_REVIEW.html,NCT01940471,27989565,"GS-US-320-0110 (TAF vs TDF, HBeAg-positive)",,WRONG_PMID,"Tracking food intake as bites: Effects on cognitive resources, eating enjoyment, and self-control.",2017 Apr 1,39327857,Eight-year efficacy and safety of tenofovir alafenamide for treatment of chronic hepatitis B virus infection: Final results from two randomised phase 3 trials.,NCT01940471[si],WRONG_PMID
HEPATITIS_HCV_DAA_REVIEW.html,NCT02201940,26571066,ASTRAL-1,,WRONG_PMID,"Sofosbuvir and Velpatasvir for HCV Genotype 1, 2, 4, 5, and 6 Infection.",2015 Dec 31,36740893,"The tolerability of sofosbuvir/velpatasvir for 12 weeks in patients treated in the ASTRAL 1, 2 and 3 studies: A pooled safety analysis.",NCT02201940[si],OK_KEYWORDS
HEPATITIS_HCV_DAA_REVIEW.html,NCT02201953,26575258,ASTRAL-3,,WRONG_PMID,Sofosbuvir and Velpatasvir for HCV Genotype 2 and 3 Infection.,2015 Dec 31,36740893,"The tolerability of sofosbuvir/velpatasvir for 12 weeks in patients treated in the ASTRAL 1, 2 and 3 studies: A pooled safety analysis.",NCT02201953[si],OK_KEYWORDS
HEPATITIS_HCV_DAA_REVIEW.html,NCT02642432,28728681,EXPEDITION-1,,WRONG_PMID,Embryonic hematopoiesis under microscopic observation.,2017 Aug 15,31568620,Adherence to pan-genotypic glecaprevir/pibrentasvir and efficacy in HCV-infected patients: A pooled analysis of clinical trials.,NCT02642432[si],WRONG_PMID
HER2_LOW_ADC_REVIEW.html,NCT03734029,35665782,DESTINY-Breast04,,WRONG_PMID,Trastuzumab Deruxtecan in Previously Treated HER2-Low Advanced Breast Cancer.,2022 Jul 7,41062831,"Trastuzumab deruxtecan in HER2-low metastatic breast cancer: long-term survival analysis of the randomized, phase 3 DESTINY-Breast04 trial.",NCT03734029[si],OK_KEYWORDS
HER2_LOW_ADC_REVIEW.html,NCT04494425,39282896,DESTINY-Breast06,,WRONG_PMID,Trastuzumab Deruxtecan after Endocrine Therapy in Metastatic Breast Cancer.,2024 Dec 5,,,,OK_KEYWORDS
HER2_LOW_ADC_REVIEW.html,NCT03901339,37633306,TROPiCS-02,,OK,"Overall survival with sacituzumab govitecan in hormone receptor-positive and human epidermal growth factor receptor 2-negative metastatic breast cancer (TROPiCS-02): a randomised, open-label, multicentre, phase 3 trial.",2023 Oct 21,,,,OK_ACRONYM
HER2_LOW_ADC_REVIEW.html,NCT05374512,39226544,TROPION-Breast01,,WRONG_PMID,"The SoCAP (Social Communication, Affiliation, and Presence) Taxonomy of Social Features: Scoping Review of Commercially Available eHealth Apps.",2024 Sep 3,37526149,TROPION-Breast02: Datopotamab deruxtecan for locally recurrent inoperable or metastatic triple-negative breast cancer.,NCT05374512[si],WRONG_PMID
HF_QUADRUPLE_NMA_REVIEW.html,NCT03036124,31535829,DAPA-HF,,WRONG_PMID,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction.,2019 Nov 21,40884985,"Dapagliflozin, Heart Failure, and Duration of Diabetes: A Patient-Level Pooled Meta-Analysis of DAPA-HF and DELIVER.",DAPA-HF[ti],OK_KEYWORDS
HF_QUADRUPLE_NMA_REVIEW.html,NCT03057977,32865377,EMPEROR-Reduced,,WRONG_PMID,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure.,2020 Oct 8,39217550,Reaffirmation of Mechanistic Proteomic Signatures Accompanying SGLT2 Inhibition in Patients With Heart Failure: A Validation Cohort of the EMPEROR Program.,NCT03057977[si],OK_KEYWORDS
HF_QUADRUPLE_NMA_REVIEW.html,NCT03619213,36027562,DELIVER,,WRONG_PMID,REVIVE-ing a Weak Heart - Details Matter.,2022 Oct 13,41170566,Survival Odds to Minimize Risk Heterogeneity Bias in Heart Failure Trials: Application to Dapagliflozin.,NCT03619213[si],WRONG_PMID
HF_QUADRUPLE_NMA_REVIEW.html,NCT03057951,34449189,EMPEROR-Preserved,,WRONG_PMID,Empagliflozin in Heart Failure with a Preserved Ejection Fraction.,2021 Oct 14,41493412,"Serum Magnesium, Outcomes, and the Effect of Empagliflozin in Heart Failure With Mildly Reduced and Preserved Ejection Fraction: Findings From EMPEROR-Preserved.",NCT03057951[si],OK_KEYWORDS
HF_QUADRUPLE_NMA_REVIEW.html,NCT01035255,25176015,PARADIGM-HF,,WRONG_PMID,Angiotensin-neprilysin inhibition versus enalapril in heart failure.,2014 Sep 11,40839760,Sacubitril/valsartan and quality of life assessed using the EuroQol Five-dimension Three-level questionnaire level sum score (EQ-5D-3L-LSS) in patients with HFrEF and HFmrEF/HFpEF.,NCT01035255[si],OK_KEYWORDS
HF_QUADRUPLE_NMA_REVIEW.html,NCT04435626,39213592,FINEARTS-HF,,WRONG_PMID,Color Change of Indole Squaraine between Blue and Yellow with Golden Luster.,2024 Sep 17,41995644,"Interchangeability of the KCCQ-12 and KCCQ-23 Across >18,000 Participants Enrolled in 4 Large-Scale Trials of Heart Failure.",NCT04435626[si],WRONG_PMID
HIDRADENITIS_SUPPURATIVA_REVIEW.html,NCT01468207,27518661,PIONEER I (Kimball 2016),,WRONG_PMID,Two Phase 3 Trials of Adalimumab for Hidradenitis Suppurativa.,2016 Aug 4,39141589,"Treatment of hidradenitis suppurativa with adalimumab in the PIONEER I and II randomized controlled trials reduced indices of systemic inflammation, recognized risk factors for cardiovascular disease.",NCT01468207[si],OK_KEYWORDS
HIDRADENITIS_SUPPURATIVA_REVIEW.html,NCT01468233,27518661,PIONEER II (Kimball 2016),,WRONG_PMID,Two Phase 3 Trials of Adalimumab for Hidradenitis Suppurativa.,2016 Aug 4,39141589,"Treatment of hidradenitis suppurativa with adalimumab in the PIONEER I and II randomized controlled trials reduced indices of systemic inflammation, recognized risk factors for cardiovascular disease.",NCT01468233[si],OK_KEYWORDS
HIDRADENITIS_SUPPURATIVA_REVIEW.html,NCT04242446,38762292,BE HEARD I (Kimball 2024),,WRONG_PMID,Evidence of leprosy post exposure prophylaxis in highly endemic regions.,2024 Jun,41107641,Bimekizumab Pain Outcomes in Patients with Hidradenitis Suppurativa: Pooled 48-Week Results from BE HEARD I&II Phase 3 Randomized Clinical Trials.,NCT04242446[si],WRONG_PMID
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02879305,34739192,ASCEND-D,,WRONG_PMID,"Lactic acidosis, a potential toxicity from drug-drug interaction related to concomitant ribociclib and metformin in preexisting renal insufficiency: A case report.",2022 Aug,38383961,Daprodustat and Heart Failure in CKD.,NCT02879305[si],WRONG_PMID
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02876835,34739196,ASCEND-ND,,WRONG_PMID,Daprodustat for the Treatment of Anemia in Patients Not Undergoing Dialysis.,2021 Dec 16,38383961,Daprodustat and Heart Failure in CKD.,NCT02876835[si],OK_KEYWORDS
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02648347,33913637,PRO2TECT,,WRONG_PMID,Vadadustat in Patients with Anemia and Non-Dialysis-Dependent CKD.,2021 Apr 29,40359056,,NCT02648347[si],OK_KEYWORDS
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02892149,33913638,INNO2VATE,,WRONG_PMID,Safety and Efficacy of Vadadustat for Anemia in Patients Undergoing Dialysis.,2021 Apr 29,40359056,Safety and Efficacy of Vadadustat for the Treatment of CKD-Related Anemia within and outside the United States.,NCT02892149[si],OK_KEYWORDS
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02052310,33408137,HIMALAYAS,,WRONG_PMID,Adverse Maternal and Fetal Outcomes in a Novel Experimental Model of Pregnancy after Recovery from Renal Ischemia-Reperfusion Injury.,2021 Feb,38363466,Risk Factors for Thromboembolic Events in Patients With Dialysis-Dependent CKD: Pooled Analysis of Four Global Roxadustat Phase 3 Trials.,NCT02052310[si],WRONG_PMID
HIGH_EFFICACY_MS_REVIEW.html,NCT01247324,28002679,OPERA-I,,WRONG_PMID,Ocrelizumab versus Interferon Beta-1a in Relapsing Multiple Sclerosis.,2017 Jan 19,40629721,Performance of Composite Endpoints Defining Progression Independent of Relapse Activity in Multiple Sclerosis.,NCT01247324[si],WRONG_PMID
HIGH_EFFICACY_MS_REVIEW.html,NCT01412333,28002679,OPERA-II,,WRONG_PMID,Ocrelizumab versus Interferon Beta-1a in Relapsing Multiple Sclerosis.,2017 Jan 19,40629721,Performance of Composite Endpoints Defining Progression Independent of Relapse Activity in Multiple Sclerosis.,NCT01412333[si],WRONG_PMID
HIGH_EFFICACY_MS_REVIEW.html,NCT02792218,32757523,ASCLEPIOS-I,,WRONG_PMID,Ofatumumab versus Teriflunomide in Multiple Sclerosis.,2020 Aug 6,39018512,Efficacy of Ofatumumab and Teriflunomide in Patients With Relapsing MS From Racial/Ethnic Minority Groups: ASCLEPIOS I/II Subgroup Analyses.,NCT02792218[si],WRONG_PMID
HIGH_EFFICACY_MS_REVIEW.html,NCT02792231,32757523,ASCLEPIOS-II,,WRONG_PMID,Ofatumumab versus Teriflunomide in Multiple Sclerosis.,2020 Aug 6,39018512,Efficacy of Ofatumumab and Teriflunomide in Patients With Relapsing MS From Racial/Ethnic Minority Groups: ASCLEPIOS I/II Subgroup Analyses.,NCT02792231[si],WRONG_PMID
HIV_ART_FIRSTLINE_REVIEW.html,NCT03122262,31339677,ADVANCE DTG/TAF,,WRONG_PMID,Dolutegravir plus Two Different Prodrugs of Tenofovir to Treat HIV.,2019 Aug 29,38978403,,NCT03122262[si],OK_KEYWORDS
HIV_ART_FIRSTLINE_REVIEW.html,NCT03122262_TDF,31339677,ADVANCE DTG/TDF,,WRONG_PMID,Dolutegravir plus Two Different Prodrugs of Tenofovir to Treat HIV.,2019 Aug 29,42084188,"Reply to ""A Comment about AI Methods that May Help Advance Pharmacovigilance"".",ADVANCE[ti],OK_KEYWORDS
HIV_ART_TIMING_REVIEW.html,NCT00867048,26192873,START (INSIGHT 2015),,WRONG_PMID,Initiation of Antiretroviral Therapy in Early Asymptomatic HIV Infection.,2015 Aug 27,36959289,Pneumoproteins and biomarkers of inflammation and coagulation do not predict rapid lung function decline in people living with HIV.,NCT00867048[si],OK_KEYWORDS
HIV_ART_TIMING_REVIEW.html,NCT00495651,26192872,TEMPRANO (ANRS 12136),,WRONG_PMID,"Characterization of Salmonella enterica Serovar 4,[5],12:i:- Isolates from Korean Food Animals.",2015 Sep,35093007,Association of cellular HIV-1 DNA and virological success of antiretroviral treatment in HIV-infected sub-Saharan African adults.,NCT00495651[si],WRONG_PMID
HIV_ART_TIMING_REVIEW.html,NCT00074581,27424812,HPTN 052 (Cohen 2011/2016),,WRONG_PMID,Antiretroviral Therapy for the Prevention of HIV-1 Transmission.,2016 Sep 1,30157702,,NCT00074581[si],WRONG_PMID
HIV_LA_PREP_REVIEW.html,NCT02720094,34379922,HPTN 083,,WRONG_PMID,Cabotegravir for HIV Prevention in Cisgender Men and Transgender Women.,2021 Aug 12,40590452,Bone Changes With Long-Acting Cabotegravir or Tenofovir Disoproxil Fumarate/Emtricitabine for HIV Prevention in Cisgender Men and Transgender Women: HPTN 083.,NCT02720094[si],OK_KEYWORDS
HIV_LA_PREP_REVIEW.html,NCT03164564,35378077,HPTN 084,,OK,"Cabotegravir for the prevention of HIV-1 in women: results from HPTN 084, a phase 3, randomised clinical trial.",2022 May 7,,,,OK_ACRONYM
HIV_LA_PREP_REVIEW.html,NCT04994509,39046957,PURPOSE-1,,WRONG_PMID,Comparative Ocular Pharmacokinetics of Dexamethasone Implants in Rabbits.,2024 Nov,39046157,,NCT04994509[si],WRONG_PMID
HIV_LA_PREP_REVIEW.html,NCT04925752,39565037,PURPOSE-2,,WRONG_PMID,Further Validation of the Triarchic Model of Grit Scale (TMGS) in Chinese Adolescents.,2025 Jul-Aug,39602624,Twice-Yearly Lenacapavir for HIV Prevention in Men and Gender-Diverse Persons.,NCT04925752[si],WRONG_PMID
HIV_PREP_INJECTABLE_REVIEW.html,NCT02720094,34379922,HPTN 083,,WRONG_PMID,Cabotegravir for HIV Prevention in Cisgender Men and Transgender Women.,2021 Aug 12,40590452,Bone Changes With Long-Acting Cabotegravir or Tenofovir Disoproxil Fumarate/Emtricitabine for HIV Prevention in Cisgender Men and Transgender Women: HPTN 083.,NCT02720094[si],OK_KEYWORDS
HIV_PREP_INJECTABLE_REVIEW.html,NCT03164564,35594553,HPTN 084,,WRONG_PMID,Effect of Antiviral Treatment on Hepatitis B Virus Integration and Hepatocyte Clonal Expansion.,2023 Feb 8,39311597,,NCT03164564[si],WRONG_PMID
HIV_PREP_INJECTABLE_REVIEW.html,NCT02842086,32896293,DISCOVER (F/TAF vs F/TDF),,WRONG_PMID,Azithromycin for severe COVID-19.,2020 Oct 3,39008999,"HIV-1 infection kinetics, drug resistance, and long-term safety of pre-exposure prophylaxis with emtricitabine plus tenofovir alafenamide (DISCOVER): week 144 open-label extension of a randomised, controlled, phase 3 trial.",NCT02842086[si],WRONG_PMID
